Sentence #,Sentence,POS,Tag,Token,New_Tag
Sentence: 19346,"A.L. Williams Corp. was merged into Primerica Corp. , New York , after a special meeting of Williams shareholders cleared the transaction , the companies said .","['NN', 'NNP', 'NNP', 'VBD', 'VBN', 'IN', 'NNP', 'NNP', ',', 'NNP', 'NNP', ',', 'IN', 'DT', 'JJ', 'NN', 'IN', 'NNP', 'NNS', 'VBD', 'DT', 'NN', ',', 'DT', 'NNS', 'VBD', '.']","['B-org', 'I-org', 'I-org', 'O', 'O', 'O', 'B-org', 'I-org', 'O', 'B-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['A.L', '.', 'Williams', 'Corp.', 'was', 'merged', 'into', 'Primerica', 'Corp.', ',', 'New', 'York', ',', 'after', 'a', 'special', 'meeting', 'of', 'Williams', 'shareholders', 'cleared', 'the', 'transaction', ',', 'the', 'companies', 'said', '.']","['B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 19352,Its subsidiaries ' services are marketed by closely held A.L. Williams & Associates .,"['PRP$', 'NNS', 'POS', 'NNS', 'VBP', 'VBN', 'IN', 'RB', 'VBN', 'NN', 'NNP', 'CC', 'NNP', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'I-org', 'I-org', 'I-org', 'O']","['Its', 'subsidiaries', ""'"", 'services', 'are', 'marketed', 'by', 'closely', 'held', 'A.L', '.', 'Williams', '&', 'Associates', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O']"
Sentence: 19638,African Union officials say the Republic of Congo will be named head of the African Union this year and Sudan will take the A.U. chair in 2007 under a compromise reached early Tuesday .,"['NNP', 'NNP', 'NNS', 'VBP', 'DT', 'NNP', 'IN', 'NNP', 'MD', 'VB', 'VBN', 'NN', 'IN', 'DT', 'NNP', 'NNP', 'DT', 'NN', 'CC', 'NNP', 'MD', 'VB', 'DT', 'NNP', 'NN', 'IN', 'CD', 'IN', 'DT', 'NN', 'VBN', 'JJ', 'NNP', '.']","['B-geo', 'I-geo', 'O', 'O', 'O', 'B-geo', 'I-geo', 'I-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O']","['African', 'Union', 'officials', 'say', 'the', 'Republic', 'of', 'Congo', 'will', 'be', 'named', 'head', 'of', 'the', 'African', 'Union', 'this', 'year', 'and', 'Sudan', 'will', 'take', 'the', 'A.U', '.', 'chair', 'in', '2007', 'under', 'a', 'compromise', 'reached', 'early', 'Tuesday', '.']","['B-LOC', 'I-LOC', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O']"
Sentence: 19640,The A.U. summit host country usually chairs the organization .,"['DT', 'NNP', 'NN', 'NN', 'NN', 'RB', 'VBZ', 'DT', 'NN', '.']","['O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['The', 'A.U', '.', 'summit', 'host', 'country', 'usually', 'chairs', 'the', 'organization', '.']","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 19670,"The six Chinese companies are a missile exporter known as Norinco , the chemical equipment group Zibo Chemet Co. , China Aero-Technology Import-Export Corp. , Hongdu Aviation Industry Group , Ounion International Economic and Technical Cooperative Ltd. , and Limmt Metallurgy and Minerals Co.","['DT', 'CD', 'JJ', 'NNS', 'VBP', 'DT', 'NN', 'NN', 'VBN', 'IN', 'NNP', ',', 'DT', 'NN', 'NN', 'NN', 'NNP', 'NNP', 'NNP', ',', 'NNP', 'NNP', 'NNP', 'NNP', ',', 'NNP', 'NNP', 'NNP', 'NNP', ',', 'NNP', 'NNP', 'NNP', 'CC', 'NNP', 'NNP', 'NNP', ',', 'CC', 'NNP', 'NNP', 'CC', 'NNP', 'NNP']","['O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'B-org', 'I-org', 'I-org', 'O', 'B-org', 'I-org', 'I-org', 'I-org', 'O', 'B-org', 'I-org', 'I-org', 'I-org', 'I-org', 'I-org', 'I-org', 'I-org', 'O', 'B-org', 'I-org', 'I-org', 'O', 'O', 'B-org', 'I-org', 'I-org', 'I-org', 'I-org']","['The', 'six', 'Chinese', 'companies', 'are', 'a', 'missile', 'exporter', 'known', 'as', 'Norinco', ',', 'the', 'chemical', 'equipment', 'group', 'Zibo', 'Chemet', 'Co.', ',', 'China', 'Aero-Technology', 'Import-Export', 'Corp.', ',', 'Hongdu', 'Aviation', 'Industry', 'Group', ',', 'Ounion', 'International', 'Economic', 'and', 'Technical', 'Cooperative', 'Ltd.', ',', 'and', 'Limmt', 'Metallurgy', 'and', 'Minerals', 'Co', '.']","['O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG']"
Sentence: 19713,"But Mr. Straw told British radio Wednesday , that the use of military force is "" not on the agenda . ""","['CC', 'NNP', 'NNP', 'VBD', 'JJ', 'NN', 'NNP', ',', 'IN', 'DT', 'NN', 'IN', 'JJ', 'NN', 'VBZ', '``', 'RB', 'IN', 'DT', 'NN', '.', '``']","['O', 'B-per', 'I-per', 'O', 'B-gpe', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['But', 'Mr', '.', 'Straw', 'told', 'British', 'radio', 'Wednesday', ',', 'that', 'the', 'use', 'of', 'military', 'force', 'is', '``', 'not', 'on', 'the', 'agenda', '.', '``']","['O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 19818,"He says they and about 300 party supporters are trying to force their way through police barricades  but so far have been unsuccessful at doing so . ""","['PRP', 'VBZ', 'PRP', 'CC', 'IN', 'CD', 'NN', 'NNS', 'VBP', 'VBG', 'TO', 'VB', 'PRP$', 'NN', 'IN', 'NN', 'NNS', ':', 'CC', 'RB', 'RB', 'VBP', 'VBN', 'JJ', 'IN', 'VBG', 'RB', '.', '``']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['He', 'says', 'they', 'and', 'about', '300', 'party', 'supporters', 'are', 'trying', 'to', 'force', 'their', 'way', 'through', 'police', 'barricades', 'but', 'so', 'far', 'have', 'been', 'unsuccessful', 'at', 'doing', 'so', '.', '``']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 19876,"Wlodzimierz Cimoszewicz Poland 's parliamentary speaker W?odzimierz Cimoszewicz says he will run for president in October 's election , with recent opinion polls suggesting he could win .","['NNP', 'NNP', 'NNP', 'POS', 'JJ', 'NN', 'NNP', 'NNP', 'VBZ', 'PRP', 'MD', 'VB', 'IN', 'NN', 'IN', 'NNP', 'POS', 'NN', ',', 'IN', 'JJ', 'NN', 'NNS', 'VBG', 'PRP', 'MD', 'VB', '.']","['B-org', 'I-org', 'I-org', 'O', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Wlodzimierz', 'Cimoszewicz', 'Poland', ""'s"", 'parliamentary', 'speaker', 'W', '?', 'odzimierz', 'Cimoszewicz', 'says', 'he', 'will', 'run', 'for', 'president', 'in', 'October', ""'s"", 'election', ',', 'with', 'recent', 'opinion', 'polls', 'suggesting', 'he', 'could', 'win', '.']","['B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 20168,"Since succeeding his older brother in February , Raul Castro has lifted several restrictions on Cubans , including the purchase of cell phones , DVD's and computers .","['IN', 'VBG', 'PRP$', 'JJR', 'NN', 'IN', 'NNP', ',', 'NNP', 'NNP', 'VBZ', 'VBN', 'JJ', 'NNS', 'IN', 'NNS', ',', 'VBG', 'DT', 'NN', 'IN', 'NN', 'NNS', ',', 'NNS', 'CC', 'NNS', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Since', 'succeeding', 'his', 'older', 'brother', 'in', 'February', ',', 'Raul', 'Castro', 'has', 'lifted', 'several', 'restrictions', 'on', 'Cubans', ',', 'including', 'the', 'purchase', 'of', 'cell', 'phones', ',', 'DVD', ""'s"", 'and', 'computers', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 20420,"The Kenyan government is lambasting U.S. Senator Barack Obama , one day after the lawmaker concluded a visit to his late father 's homeland .","['DT', 'JJ', 'NN', 'VBZ', 'VBG', 'NNP', 'NNP', 'NNP', 'NNP', ',', 'CD', 'NN', 'IN', 'DT', 'NN', 'VBD', 'DT', 'NN', 'TO', 'PRP$', 'JJ', 'NN', 'POS', 'NN', '.']","['O', 'B-gpe', 'O', 'O', 'O', 'B-org', 'B-per', 'B-org', 'B-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['The', 'Kenyan', 'government', 'is', 'lambasting', 'U.S', '.', 'Senator', 'Barack', 'Obama', ',', 'one', 'day', 'after', 'the', 'lawmaker', 'concluded', 'a', 'visit', 'to', 'his', 'late', 'father', ""'s"", 'homeland', '.']","['O', 'B-LOC', 'O', 'O', 'O', 'B-ORG', 'B-PER', 'B-ORG', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 20533,"Public rallies in Sana'a against President SALIH - inspired by similar demonstrations in Tunisia and Egypt - slowly built momentum starting in late January 2011 fueled by complaints over high unemployment , poor economic conditions , and corruption .","['JJ', 'NNS', 'IN', 'NNP', 'IN', 'NNP', 'NNP', ':', 'VBN', 'IN', 'JJ', 'NNS', 'IN', 'NNP', 'CC', 'NNP', ':', 'RB', 'VBN', 'NN', 'VBG', 'IN', 'JJ', 'NNP', 'CD', 'VBN', 'IN', 'NNS', 'IN', 'JJ', 'NN', ',', 'JJ', 'JJ', 'NNS', ',', 'CC', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'B-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'I-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Public', 'rallies', 'in', 'Sana', ""'"", 'a', 'against', 'President', 'SALIH', '-', 'inspired', 'by', 'similar', 'demonstrations', 'in', 'Tunisia', 'and', 'Egypt', '-', 'slowly', 'built', 'momentum', 'starting', 'in', 'late', 'January', '2011', 'fueled', 'by', 'complaints', 'over', 'high', 'unemployment', ',', 'poor', 'economic', 'conditions', ',', 'and', 'corruption', '.']","['O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 20808,"Former New York City Police Commissioner Bernard Kerik has abruptly withdrawn his name from consideration to be U.S. Homeland Security Secretary , prompting the search for a new candidate .","['JJ', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'VBZ', 'RB', 'VBN', 'PRP$', 'NN', 'IN', 'NN', 'TO', 'VB', 'NNP', 'NNP', 'NNP', 'NNP', ',', 'VBG', 'DT', 'NN', 'IN', 'DT', 'JJ', 'NN', '.']","['O', 'B-geo', 'I-geo', 'I-geo', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'I-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Former', 'New', 'York', 'City', 'Police', 'Commissioner', 'Bernard', 'Kerik', 'has', 'abruptly', 'withdrawn', 'his', 'name', 'from', 'consideration', 'to', 'be', 'U.S', '.', 'Homeland', 'Security', 'Secretary', ',', 'prompting', 'the', 'search', 'for', 'a', 'new', 'candidate', '.']","['O', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 21032,Indian Foreign Secretary Shyam Saran and U.S. Undersecretary of State Nicholas Burns are leading the negotiations .,"['JJ', 'NNP', 'NNP', 'NNP', 'NNP', 'CC', 'NNP', 'NNP', 'IN', 'NNP', 'NNP', 'NNP', 'VBP', 'VBG', 'DT', 'NNS', '.']","['B-gpe', 'O', 'O', 'B-per', 'I-per', 'O', 'B-org', 'I-org', 'I-org', 'I-org', 'I-org', 'I-org', 'O', 'O', 'O', 'O', 'O']","['Indian', 'Foreign', 'Secretary', 'Shyam', 'Saran', 'and', 'U.S', '.', 'Undersecretary', 'of', 'State', 'Nicholas', 'Burns', 'are', 'leading', 'the', 'negotiations', '.']","['B-LOC', 'O', 'O', 'B-PER', 'I-PER', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O']"
Sentence: 21224,North Korea regularly issues aggressive statements and rhetoric against its neighbors and the U.S.,"['NNP', 'NNP', 'RB', 'VBZ', 'JJ', 'NNS', 'CC', 'NN', 'IN', 'PRP$', 'NNS', 'CC', 'DT', 'NNP']","['B-geo', 'I-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo']","['North', 'Korea', 'regularly', 'issues', 'aggressive', 'statements', 'and', 'rhetoric', 'against', 'its', 'neighbors', 'and', 'the', 'U.S', '.']","['B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC']"
Sentence: 21693,"Hilary Duff , who has sold more than 13 albums worldwide , releases her latest effort Dignity on April 3 in the U.S. While several songs deal with her ex-boyfriend Joel Madden of the rock band Good Charlotte , Hilary denies criticizing his present girlfriend Nicole Richie on the song "" Gypsy Woman . ""","['NNP', 'NNP', ',', 'WP', 'VBZ', 'VBN', 'JJR', 'IN', 'CD', 'NNS', 'JJ', ',', 'VBZ', 'PRP$', 'JJS', 'NN', 'NN', 'IN', 'NNP', 'CD', 'IN', 'DT', 'NNP', 'IN', 'JJ', 'NNS', 'VBP', 'IN', 'PRP$', 'JJ', 'NNP', 'NNP', 'IN', 'DT', 'NN', 'NN', 'NNP', 'NNP', ',', 'NNP', 'VBZ', 'VBG', 'PRP$', 'JJ', 'NN', 'NNP', 'NNP', 'IN', 'DT', 'NN', '``', 'NNP', 'NNP', '.', '``']","['B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-art', 'I-art', 'B-tim', 'I-tim', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'B-per', 'I-per', 'O', 'B-per', 'O', 'O', 'O', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'B-org', 'I-org', 'O', 'O']","['Hilary', 'Duff', ',', 'who', 'has', 'sold', 'more', 'than', '13', 'albums', 'worldwide', ',', 'releases', 'her', 'latest', 'effort', 'Dignity', 'on', 'April', '3', 'in', 'the', 'U.S', '.', 'While', 'several', 'songs', 'deal', 'with', 'her', 'ex-boyfriend', 'Joel', 'Madden', 'of', 'the', 'rock', 'band', 'Good', 'Charlotte', ',', 'Hilary', 'denies', 'criticizing', 'his', 'present', 'girlfriend', 'Nicole', 'Richie', 'on', 'the', 'song', '``', 'Gypsy', 'Woman', '.', '``']","['B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'B-MISC', 'I-MISC', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O']"
Sentence: 21858,"South Korean Deputy Foreign Minister Song Min-soon will meet Saturday with Christopher Hill , the U.S. Ambassador to Seoul , and Kenichiro Sasae , the head of the Japanese Foreign Ministry 's Asia-Oceania bureau .","['NNP', 'JJ', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'MD', 'VB', 'NNP', 'IN', 'NNP', 'NNP', ',', 'DT', 'NNP', 'NN', 'TO', 'NNP', ',', 'CC', 'NNP', 'NNP', ',', 'DT', 'NN', 'IN', 'DT', 'JJ', 'NNP', 'NNP', 'POS', 'NNP', 'NN', '.']","['B-geo', 'B-gpe', 'O', 'O', 'B-per', 'I-per', 'I-per', 'O', 'O', 'B-tim', 'O', 'B-per', 'I-per', 'O', 'O', 'B-org', 'O', 'O', 'B-geo', 'O', 'O', 'B-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'B-org', 'I-org', 'O', 'O', 'O', 'O']","['South', 'Korean', 'Deputy', 'Foreign', 'Minister', 'Song', 'Min-soon', 'will', 'meet', 'Saturday', 'with', 'Christopher', 'Hill', ',', 'the', 'U.S', '.', 'Ambassador', 'to', 'Seoul', ',', 'and', 'Kenichiro', 'Sasae', ',', 'the', 'head', 'of', 'the', 'Japanese', 'Foreign', 'Ministry', ""'s"", 'Asia-Oceania', 'bureau', '.']","['B-LOC', 'B-LOC', 'O', 'O', 'B-PER', 'I-PER', 'I-PER', 'O', 'O', 'B-MISC', 'O', 'B-PER', 'I-PER', 'O', 'O', 'B-ORG', 'O', 'O', 'B-LOC', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O']"
Sentence: 22447,"DD Acquisition Corp. , a partnership of Unicorp Canada Corp. 's Kingsbridge Capital Group and Cara Operations Ltd. , extended to Nov. 20 its $ 45-a-share offer for all Dunkin' Donuts Inc. shares outstanding .","['NNP', 'NNP', 'NNP', ',', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'NNP', 'POS', 'NNP', 'NNP', 'NNP', 'CC', 'NNP', 'NNP', 'NNP', ',', 'VBN', 'TO', 'NNP', 'CD', 'PRP$', '$', 'JJ', 'NN', 'IN', 'DT', 'NNP', 'NNP', 'NNP', 'NNS', 'JJ', '.']","['B-org', 'I-org', 'I-org', 'O', 'O', 'O', 'O', 'B-org', 'I-org', 'I-org', 'O', 'B-org', 'I-org', 'I-org', 'I-org', 'I-org', 'I-org', 'I-org', 'O', 'O', 'O', 'B-tim', 'I-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'I-org', 'I-org', 'O', 'O', 'O']","['DD', 'Acquisition', 'Corp.', ',', 'a', 'partnership', 'of', 'Unicorp', 'Canada', 'Corp.', ""'s"", 'Kingsbridge', 'Capital', 'Group', 'and', 'Cara', 'Operations', 'Ltd.', ',', 'extended', 'to', 'Nov.', '20', 'its', '$', '45-a-share', 'offer', 'for', 'all', 'Dunkin', ""'"", 'Donuts', 'Inc.', 'shares', 'outstanding', '.']","['B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O']"
Sentence: 22448,"The offer , which was due to expire yesterday , is conditional on 50.1 % of Dunkin' common shares , on a fully diluted basis , being tendered and on the withdrawal of the company 's poison pill rights plan .","['DT', 'NN', ',', 'WDT', 'VBD', 'JJ', 'TO', 'VB', 'NN', ',', 'VBZ', 'JJ', 'IN', 'CD', 'NN', 'IN', 'NNP', 'JJ', 'NNS', ',', 'IN', 'DT', 'RB', 'VBN', 'NN', ',', 'VBG', 'VBN', 'CC', 'IN', 'DT', 'NN', 'IN', 'DT', 'NN', 'POS', 'NN', 'NN', 'NNS', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['The', 'offer', ',', 'which', 'was', 'due', 'to', 'expire', 'yesterday', ',', 'is', 'conditional', 'on', '50.1', '%', 'of', 'Dunkin', ""'"", 'common', 'shares', ',', 'on', 'a', 'fully', 'diluted', 'basis', ',', 'being', 'tendered', 'and', 'on', 'the', 'withdrawal', 'of', 'the', 'company', ""'s"", 'poison', 'pill', 'rights', 'plan', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 22452,Dunkin' has set Nov. 10 as the deadline for the receipt of any competing bids .,"['NNP', 'VBZ', 'VBN', 'NNP', 'CD', 'IN', 'DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'DT', 'VBG', 'NNS', '.']","['B-org', 'O', 'O', 'B-tim', 'I-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Dunkin', ""'"", 'has', 'set', 'Nov.', '10', 'as', 'the', 'deadline', 'for', 'the', 'receipt', 'of', 'any', 'competing', 'bids', '.']","['B-ORG', 'O', 'O', 'B-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 22454,"Dunkin' is based in Randolph , Mass.","['NNP', 'VBZ', 'VBN', 'IN', 'NNP', ',', 'NNP']","['B-org', 'O', 'O', 'O', 'B-geo', 'O', 'B-geo']","['Dunkin', ""'"", 'is', 'based', 'in', 'Randolph', ',', 'Mass', '.']","['B-ORG', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC']"
Sentence: 22616,"Dealing with abandoned , abused and unwanted pets is a public health and safety issue that concerns most local governments in the U.S.","['VBG', 'IN', 'JJ', ',', 'JJ', 'CC', 'JJ', 'NNS', 'VBZ', 'DT', 'JJ', 'NN', 'CC', 'NN', 'NN', 'WDT', 'VBZ', 'RBS', 'JJ', 'NNS', 'IN', 'DT', 'NNP']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo']","['Dealing', 'with', 'abandoned', ',', 'abused', 'and', 'unwanted', 'pets', 'is', 'a', 'public', 'health', 'and', 'safety', 'issue', 'that', 'concerns', 'most', 'local', 'governments', 'in', 'the', 'U.S', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC']"
